seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
156,-400605.3184,183685.7590,209606.8136,35908141.1964,5837.3062,1999,0.062670,3.728430,11.921388,0.025704,-3.287873,1010759475,31688.23,31897,31897
157,-375866.4956,258359.4422,216605.6265,35345292.7350,6128.2737,1999,0.062125,3.559504,10.090650,0.024679,-3.209287,1019631449,31688.21,32177,32177
158,-347204.4932,252470.1364,206119.6718,33435927.0322,6164.6166,1999,0.062294,3.403100,10.859553,0.023721,-3.024193,1016820966,31686.54,32090,32090
159,-391168.1962,160751.9819,207202.3392,36018101.5648,5752.7279,1999,0.062572,3.630342,9.728966,0.025199,-3.278610,1012343067,31688.20,31947,31947
160,-384052.3285,422348.5938,238319.8151,35605204.6789,6693.3983,1999,0.062708,3.618006,10.475471,0.025183,-3.233953,1010156600,31688.21,31878,31878
161,-379682.9911,262917.5777,214625.3679,34873864.6681,6154.3328,1999,0.062354,3.559318,13.188251,0.025018,-3.180578,1015844708,31686.72,32059,32059
162,-397918.5735,223946.8451,216830.6049,36321320.1719,5969.7886,1999,0.062537,3.659335,11.879008,0.025532,-3.312201,1012948164,31689.29,31965,31965
163,-355590.8198,57091.6386,180249.9149,33236257.3794,5423.2916,1999,0.062334,3.446926,10.720246,0.024008,-3.025368,1016151230,31686.40,32069,32069
164,-456193.8841,-2497.6029,201715.2034,39362576.0272,5124.5427,1999,0.062299,3.980210,13.238264,0.027480,-3.606238,1016816355,31689.36,32087,32087
165,-394075.5955,389500.3156,236885.9978,36129174.4893,6556.6402,1999,0.062428,3.641691,13.258775,0.025551,-3.290125,1014707402,31688.81,32021,32021
166,-326767.8071,167214.2561,188900.9098,32054391.5244,5893.1367,1997,0.062781,3.269490,10.007844,0.022863,-2.899991,1007917222,31686.54,31809,31809
167,-355741.8298,161952.1195,195428.4788,33572354.9568,5821.1132,1999,0.062737,3.454071,11.129461,0.023982,-3.050801,1009632428,31686.67,31863,31863
168,-381526.1754,242152.7403,213446.0228,35194069.2878,6064.8293,1999,0.062718,3.586538,9.928693,0.025072,-3.204281,1009986081,31687.83,31873,31873
169,-313751.8349,285365.0170,199342.1016,31050996.3700,6419.8295,1999,0.062629,3.227311,9.986785,0.022394,-2.812857,1011361817,31686.25,31918,31918
170,-319775.2228,60800.6513,167072.9514,30355601.9418,5503.8589,1999,0.062346,3.282897,9.435784,0.022659,-2.772685,1015819015,31681.97,32063,32063
171,-395907.6680,186433.4396,212564.2112,36471521.5965,5828.2244,1999,0.062563,3.663007,11.668233,0.025413,-3.316033,1012525654,31688.96,31952,31952
172,-350197.0715,-39094.7535,167578.5712,33183409.5564,5050.0709,1999,0.062173,3.410572,12.424812,0.023548,-3.009111,1018799780,31686.98,32152,32152
173,-401682.0817,221863.0498,220808.0406,37216484.8459,5933.0708,1999,0.062087,3.676963,11.120860,0.025559,-3.377839,1020302101,31689.35,32197,32197
174,-383962.3309,211694.6059,211908.7458,35649357.5771,5944.2515,1999,0.062434,3.591108,11.250650,0.025034,-3.240892,1014577371,31687.72,32018,32018
