seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
177,-724037.3026,0.0000,724037.3026,179109029.9768,4042.4389,0,0.000000,36.091117,78.233460,0.310419,-11.313083,3940129343,30686.84,128398,128398
178,-731845.9635,0.0000,731845.9635,181566547.1500,4030.7313,0,0.000000,38.748816,102.494719,0.290007,-11.435093,3928180079,30686.99,128008,128008
179,-743173.6003,0.0000,743173.6003,185646494.3296,4003.1653,0,0.000000,39.406222,94.180639,0.331867,-11.612088,3936299134,30687.37,128271,128271
180,-721280.0211,0.0000,721280.0211,178191509.4195,4047.7800,0,0.000000,38.779914,92.661422,0.274235,-11.270000,3933037859,30686.58,128168,128168
181,-725589.4377,0.0000,725589.4377,183511798.5421,3953.9116,0,0.000000,39.747448,95.383254,0.305497,-11.337335,3925427583,30686.82,127919,127919
182,-733667.2726,0.0000,733667.2726,181908900.6881,4033.1576,0,0.000000,38.674075,86.686184,0.297436,-11.463551,3934009000,30686.74,128199,128199
183,-700018.3825,0.0000,700018.3825,173171067.9479,4042.3518,0,0.000000,36.803849,84.540963,0.251814,-10.937787,3942791317,30686.31,128487,128487
184,-708344.1295,0.0000,708344.1295,175828547.3080,4028.6071,0,0.000000,37.104957,88.579428,0.268517,-11.067877,3922817045,30686.33,127836,127836
185,-723819.3374,0.0000,723819.3374,178254741.3408,4060.5895,0,0.000000,37.121210,80.148928,0.275042,-11.309677,3939536275,30686.77,128379,128379
186,-728348.8147,0.0000,728348.8147,182440358.5797,3992.2571,0,0.000000,37.524669,93.127211,0.267468,-11.380450,3927115926,30687.31,127972,127972
187,-741046.5282,0.0000,741046.5282,182493080.3537,4060.6829,0,0.000000,36.803676,94.306225,0.293114,-11.578852,3925663746,30686.99,127926,127926
188,-763708.8393,0.0000,763708.8393,190182161.5710,4015.6702,0,0.000000,39.416625,84.889602,0.310865,-11.932951,3909729404,30687.89,127403,127403
189,-718503.0522,0.0000,718503.0522,181539357.3777,3957.8363,0,0.000000,38.509012,93.983728,0.290166,-11.226610,3923356518,30687.18,127850,127850
190,-734467.3278,0.0000,734467.3278,184544900.4973,3979.8842,0,0.000000,37.677373,104.782768,0.277294,-11.476052,3926944738,30687.17,127967,127967
191,-746497.5781,0.0000,746497.5781,187630864.2508,3978.5436,0,0.000000,38.032891,114.529905,0.304705,-11.664025,3938933336,30687.81,128355,128355
192,-718046.1689,0.0000,718046.1689,179625418.7320,3997.4641,0,0.000000,38.057275,125.638407,0.323617,-11.219471,3938948520,30686.97,128359,128359
193,-755317.7908,0.0000,755317.7908,187203860.8619,4034.7340,0,0.000000,36.593761,87.128985,0.284848,-11.801840,3931156306,30687.70,128102,128102
194,-720144.3846,0.0000,720144.3846,180173630.5887,3996.9466,0,0.000000,38.887027,109.268953,0.324055,-11.252256,3923182450,30686.30,127848,127848
195,-739367.4160,0.0000,739367.4160,184480044.6748,4007.8450,0,0.000000,39.369968,101.834856,0.275824,-11.552616,3937968506,30687.22,128326,128326
196,-697328.3418,0.0000,697328.3418,174361801.1336,3999.3183,0,0.000000,35.822178,95.283263,0.236174,-10.895755,3916486830,30686.02,127631,127631
197,-734305.3734,0.0000,734305.3734,183222021.6737,4007.7354,0,0.000000,37.530484,106.053845,0.298092,-11.473521,3924816885,30686.85,127899,127899
198,-729545.2044,0.0000,729545.2044,180030142.1239,4052.3503,0,0.000000,36.813413,75.711680,0.279519,-11.399144,3913572088,30686.50,127534,127534
199,-730284.7512,0.0000,730284.7512,182372810.4814,4004.3510,0,0.000000,38.383720,90.046627,0.310099,-11.410699,3924304176,30686.92,127882,127882
200,-693211.2731,0.0000,693211.2731,172148819.1992,4026.8140,0,0.000000,36.200092,78.767979,0.265415,-10.831426,3927111808,30686.07,127977,127977
201,-758375.5155,0.0000,758375.5155,187777538.6285,4038.6913,0,0.000000,38.402531,99.357809,0.291130,-11.849617,3932530537,30687.65,128147,128147
202,-736193.0166,0.0000,736193.0166,185537012.6857,3967.9038,0,0.000000,38.582997,101.383818,0.292407,-11.503016,3936308594,30686.96,128273,128273
203,-745133.5970,0.0000,745133.5970,185391454.3685,4019.2446,0,0.000000,36.320099,86.606172,0.311409,-11.642712,3929005605,30686.97,128035,128035
204,-712066.0017,0.0000,712066.0017,176734837.2033,4029.0076,0,0.000000,37.251664,97.890738,0.329050,-11.126031,3926140913,30686.40,127944,127944
205,-739913.8248,0.0000,739913.8248,184313110.6037,4014.4395,0,0.000000,40.140479,91.592081,0.319874,-11.561154,3936404071,30686.99,128276,128276
206,-746283.3217,0.0000,746283.3217,181836743.3297,4104.1393,0,0.000000,39.683293,96.292813,0.292366,-11.660677,3939701775,30687.10,128383,128383
207,-691679.2979,0.0000,691679.2979,172518990.9282,4009.2937,0,0.000000,36.260407,81.699845,0.313997,-10.807489,3932894679,30686.42,128164,128164
208,-743423.0483,0.0000,743423.0483,185103690.0280,4016.2519,0,0.000000,35.268053,95.976329,0.328475,-11.615985,3927839616,30687.21,127996,127996
209,-708585.4962,0.0000,708585.4962,177549003.8623,3990.9292,0,0.000000,39.403082,94.459824,0.282760,-11.071648,3923946094,30686.28,127873,127873
210,-751191.8417,0.0000,751191.8417,187407145.9151,4008.3415,0,0.000000,38.857818,109.116393,0.304342,-11.737373,3935044703,30687.40,128230,128230
211,-743920.1823,0.0000,743920.1823,183931701.9687,4044.5457,0,0.000000,37.758952,88.274701,0.237483,-11.623753,3935326482,30687.68,128238,128238
212,-745449.4275,0.0000,745449.4275,185021595.4629,4028.9861,0,0.000000,37.453474,88.603128,0.274538,-11.647647,3919320958,30687.30,127718,127718
213,-738548.6510,0.0000,738548.6510,185867611.3316,3973.5199,0,0.000000,38.373432,97.007438,0.332971,-11.539823,3924161741,30687.24,127876,127876
214,-722010.9568,0.0000,722010.9568,180560759.7274,3998.7147,0,0.000000,33.851454,89.659830,0.243853,-11.281421,3926827341,30686.97,127964,127964
215,-706459.1272,0.0000,706459.1272,176455052.0653,4003.6209,0,0.000000,38.003746,85.238766,0.248064,-11.038424,3923206983,30686.49,127848,127848
216,-718065.1393,0.0000,718065.1393,179495288.0783,4000.4679,0,0.000000,37.991444,86.615690,0.289879,-11.219768,3935503098,30686.90,128247,128247
217,-730404.4925,0.0000,730404.4925,182782685.8020,3996.0267,0,0.000000,37.355377,84.581904,0.266392,-11.412570,3914719698,30687.08,127569,127569
218,-679661.6781,0.0000,679661.6781,167844591.4944,4049.3511,0,0.000000,33.028253,81.315943,0.316482,-10.619714,3924902445,30685.36,127908,127908
219,-729059.8579,0.0000,729059.8579,181426365.2515,4018.4890,0,0.000000,36.771099,79.745353,0.276725,-11.391560,3926295094,30687.13,127946,127946
220,-716979.5874,0.0000,716979.5874,179636027.9440,3991.2906,0,0.000000,36.524481,88.304605,0.316321,-11.202806,3946137695,30686.32,128596,128596
221,-763340.1956,0.0000,763340.1956,190611427.2589,4004.6927,0,0.000000,38.735061,88.015543,0.289629,-11.927191,3931304890,30687.43,128108,128108
222,-738732.7361,0.0000,738732.7361,184338972.8873,4007.4691,0,0.000000,38.202649,79.948553,0.285847,-11.542699,3939127096,30686.92,128365,128365
223,-713784.6652,0.0000,713784.6652,179670986.9263,3972.7319,0,0.000000,39.421687,113.803286,0.302818,-11.152885,3931273141,30686.46,128111,128111
224,-754849.0711,0.0000,754849.0711,189365269.2509,3986.2065,0,0.000000,39.048567,111.581044,0.350335,-11.794517,3939664824,30687.53,128380,128380
225,-760390.6043,0.0000,760390.6043,189381390.7890,4015.1284,0,0.000000,37.158581,83.155634,0.360153,-11.881103,3923898070,30687.34,127867,127867
226,-757527.5365,0.0000,757527.5365,188564772.5189,4017.3333,0,0.000000,39.408735,80.474788,0.284871,-11.836368,3931356169,30688.07,128107,128107
227,-737770.4158,0.0000,737770.4158,184908364.9248,3989.9245,0,0.000000,40.890791,107.081260,0.337866,-11.527663,3937185327,30687.34,128300,128300
